"Resource Type","Item Code","Item Group","Item Desc","Unit","Inactive","Tax Rate","Lead Period","Status",
"Material","PM0397","Plumbing Material","Bolt","Kg",false,18.0,5.0,"Approved",
"Material","PM0463","Plumbing Material","Water Tank 5000 Ltr","NOS",false,18.0,14.0,"Approved",
"Material","PM0287","Plumbing Material","75MM AGRI ELBOW (6KG)","NOS",false,0.0,14.0,"Approved",
"Material","PM0250","Plumbing Material","Bracket for fixing set","Nos",false,0.0,14.0,"Approved",
"Material","PM0382","Plumbing Material","1.1/2"" M.T","NOS",false,0.0,14.0,"Approved",
"Material","PM0124","Plumbing Material","Towerbolt Xylo 6"" (H)","NOS",false,0.0,5.0,"Approved",
"Material","PM0607","Plumbing Material","6"" DS PIPE 4'","NOS",false,18.0,14.0,"Approved",
"Material","PM0752","Plumbing Material","4"" UPVC Brass MABT","Nos",false,18.0,14.0,"Approved",
"Material","PM0256","Plumbing Material","3"" CI Hose Caller","Nos",false,0.0,14.0,"Approved",
"Material","PM0394","Plumbing Material","Baloon Clamp 6""","Nos",false,18.0,5.0,"Approved",
"Material","PM0383","Plumbing Material","1.1/4"" M.T","NOS",false,0.0,14.0,"Approved",
"Material","PM0388","Plumbing Material","2"" BRASS M.T","NOS",false,0.0,14.0,"Approved",
"Material","PM0389","Plumbing Material","PRIMER 237 - ASTRAL","NOS",false,18.0,14.0,"Approved",
"Material","PM0386","Plumbing Material","SULUTION 717","NOS",false,18.0,14.0,"Approved",
"Material","PM0055","Plumbing Material","118ml Cpvc Solvent","NOS",false,0.0,14.0,"Approved",
"Material","PM0608","Plumbing Material","6"" DS PIPE 2'","NOS",false,18.0,14.0,"Approved",
"Material","PM0393","Plumbing Material","4X4 PVC Jali","Nos",false,0.0,14.0,"Approved",
"Material","PM0395","Plumbing Material","4"" Bolt","Kg",false,0.0,5.0,"Approved",
"Material","PM0494","Plumbing Material","2.1/2"" MTA","NOS",false,18.0,14.0,"Approved",
"Material","PM0215","Plumbing Material","200mm DWC Pipe","MTR",false,0.0,14.0,"Approved",
"Material","PM0286","Plumbing Material","75MM AGRI BEND (6KG)","NOS",false,0.0,14.0,"Approved",
"Material","PM0515","Plumbing Material","2"" LONG BEND","NOS",false,0.0,14.0,"Approved",
"Material","PM0322","Plumbing Material","6"" Z PATTI (10 HOLE)","Nos",false,18.0,5.0,"Approved",
"Material","PM0264","Plumbing Material","PVC Hose Connector 110MM","NOS",false,0.0,14.0,"Approved",
"Material","PM0255","Plumbing Material","3 X 2.1/2"" GI Reducer Socket","Nos",false,0.0,14.0,"Approved",
"Material","PM0400","Plumbing Material","3"" End Cap","Nos",false,18.0,14.0,"Approved",
"Material","PM0396","Plumbing Material","4"" Baloon Clamp","Nos",false,18.0,5.0,"Approved",
"Material","PM0399","Plumbing Material","6"" End Cap","Nos",false,18.0,14.0,"Approved",
"Material","PM0398","Plumbing Material","6"" x 4"" Reducer","Nos",false,18.0,14.0,"Approved",
"Material","PM0415","Plumbing Material","2 x 3/4' Tee","Nos",false,18.0,14.0,"Approved",
"Material","PM0407","Plumbing Material","3"" Baloon Clamp","Nos",false,18.0,5.0,"Approved",
"Material","PM0054","Plumbing Material","1.1/4'' Upvc SCH-40 Upvc Pipe 10ft","NOS",false,0.0,14.0,"Approved",
"Material","PM0413","Plumbing Material","3"" Long Bend","Nos",false,18.0,14.0,"Approved",
"Material","PM0330","Plumbing Material","Dr.Fixit LW+ (20 kg)","Nos",false,18.0,14.0,"Approved",
"Material","PM0609","Plumbing Material","4"" X 3"" SWR BUSHING","NOS",false,18.0,14.0,"Approved",
"Material","PM0410","Plumbing Material","1.1/4"" 45 Bend","Nos",false,0.0,14.0,"Approved",
"Material","PM0408","Plumbing Material","3 x 3 Tee","Nos",false,0.0,14.0,"Approved",
"Material","PM0412","Plumbing Material","2 x 2 Tee","Nos",false,0.0,14.0,"Approved",
"Material","PM0409","Plumbing Material","3""x1"" Tee","Nos",false,0.0,14.0,"Approved",
"Material","PM0496","Plumbing Material","2"" X 2.1/2"" REDUCER","NOS",false,18.0,14.0,"Approved",
"Material","PM0123","Plumbing Material","GI U Shape (50x 50x50 Plain Strip)","NOS",false,0.0,5.0,"Approved",
"Material","PM0157","Plumbing Material","63mm x 50mm Pvc Nahni Trap","NOS",false,0.0,14.0,"Approved",
"Material","PM0417","Plumbing Material","20mm Grey Pipe","Nos",false,18.0,14.0,"Approved",
"Material","PM0091","Plumbing Material","Ext Nipple Heavy L & Key 1.5""","NOS",false,18.0,14.0,"Approved",
"Material","PM0285","Plumbing Material","75 X 6 KG AGRI PIPE (6MTR)","NOS",false,0.0,14.0,"Approved",
"Material","PM0278","Plumbing Material","4"" Z- patti (14 Hole)","Nos",false,0.0,5.0,"Approved",
"Material","PM0263","Plumbing Material","GI Hose Clamp 65 mm","NOS",false,0.0,14.0,"Approved",
"Material","PM0248","Plumbing Material","SELFIT 160MM COUPLER","Nos",false,0.0,14.0,"Approved",
"Material","PM0592","Plumbing Material","2.5"" FLANGE","NOS",false,18.0,14.0,"Approved",
"Material","PM0122","Plumbing Material","L Type Slotted Channel 8 Ft. (16 Gauge)","NOS",false,0.0,5.0,"Approved",
"Material","PM0156","Plumbing Material","4"" Pvc Y","NOS",false,0.0,14.0,"Approved",
"Material","PM0088","Plumbing Material","Waste Pipe Roll 0022","NOS",false,0.0,14.0,"Approved",
"Material","PM0053","Plumbing Material","1.1/4'' Upvc Elbow 45","NOS",false,0.0,14.0,"Approved",
"Material","PM0353","Plumbing Material","6"" BEND 45","NOS",false,18.0,14.0,"Approved",
"Material","PM0019","Plumbing Material","2"" Z Clamp Patti (H) 4 ft. 16 Gauge","NOS",false,0.0,5.0,"Approved",
"Material","PM0497","Plumbing Material","3"" X 2.1/2"" REDUCER","NOS",false,18.0,14.0,"Approved",
"Material","PM0090","Plumbing Material","Ext Nipple Heavy L& Key 1""","NOS",false,18.0,14.0,"Approved",
"Material","PM0247","Plumbing Material","200 Upvc Solution 237 ml","Nos",false,0.0,14.0,"Approved",
"Material","PM0418","Plumbing Material","4"" SECTION PIPE","MTR",false,0.0,14.0,"Approved",
"Material","PM0175","Plumbing Material","3"" Tee","NOS",false,18.0,14.0,"Approved",
"Material","PM0155","Plumbing Material","50mm Pvc Tee","NOS",false,0.0,14.0,"Approved",
"Material","PM0505","Plumbing Material","2.1/2"" Z PATTI","NOS",false,0.0,5.0,"Approved",
"Material","PM0262","Plumbing Material","PVC Foot Valve 65 mm","NOS",false,0.0,14.0,"Approved",
"Material","PM0498","Plumbing Material","2"" X 1/2"" REDUCING TEE","NOS",false,18.0,14.0,"Approved",
"Material","PM0423","Plumbing Material","2.1/2"" Coupler","Nos",false,18.0,14.0,"Approved",
"Material","PM0421","Plumbing Material","4"" Coupler","Nos",false,18.0,14.0,"Approved",
"Material","PM0018","Plumbing Material","1.1/4 U Bolt  Coated","NOS",false,0.0,5.0,"Approved",
"Material","PM0591","Plumbing Material","ANTI COCKROACH TRAP","NOS",false,18.0,14.0,"Approved",
"Material","PM0506","Plumbing Material","2.1/2""  36 Hole Z Patti","Nos",false,18.0,5.0,"Approved",
"Material","PM0424","Plumbing Material","2.1/2"" Bend 45","Nos",false,18.0,5.0,"Approved",
"Material","PM0326","Plumbing Material","5"" Z PATTI (8 HOLE)","Nos",false,18.0,5.0,"Approved",
"Material","PM0403","Plumbing Material","1"" PIPE","Nos",false,18.0,14.0,"Approved",
"Material","PM0499","Plumbing Material","2.1/2"" X 1/2"" REDUCING TEE","NOS",false,18.0,14.0,"Approved",
"Material","PM0092","Plumbing Material","Ext. Nipple Heavy L & Key 2""","NOS",false,0.0,14.0,"Approved",
"Material","PM0500","Plumbing Material","2.1/2"" X 2"" REDUCING TEE","NOS",false,18.0,14.0,"Approved",
"Material","PM0489","Plumbing Material","FTA 2""","NOS",false,18.0,14.0,"Approved",
"Material","PM0593","Plumbing Material","PVC JALI 6"" X 6""","NOS",false,18.0,14.0,"Approved",
"Material","PM0261","Plumbing Material","Suction Pipe 65 mm 30 mtr","MTR",false,0.0,14.0,"Approved",
"Material","PM0429","Plumbing Material","6"" COUPLER","NOS",false,18.0,14.0,"Approved",
"Material","PM0517","Plumbing Material","GOLDEN CLAMP 2"" (50mm)","doz",false,18.0,14.0,"Approved",
"Material","PM0501","Plumbing Material","TANK CONNECTION 2""","NOS",false,18.0,14.0,"Approved",
"Material","PM0425","Plumbing Material","1"" Elbow","Nos",false,0.0,5.0,"Approved",
"Material","PM0426","Plumbing Material","1"" PVC Elbow","Nos",false,0.0,14.0,"Approved",
"Material","PM0246","Plumbing Material","1/2"" Upvc Brass Elbow","Nos",false,0.0,14.0,"Approved",
"Material","PM0428","Plumbing Material","1.1/4"" ELBOW 45","NOS",false,0.0,5.0,"Approved",
"Material","EM0178","Plumbing Material","4"" HANGING CLAMP","Nos",false,18.0,7.0,"Approved",
"Material","PM0120","Plumbing Material","Z Patti 4ft x 3"" (16 Gauge)","NOS",false,0.0,20.0,"Approved",
"Material","PM0432","Plumbing Material","2"" x 2"" FTA ( BRASS )","NOS",false,18.0,3.0,"Approved",
"Material","PM0433","Plumbing Material","2.1/2"" x 1"" TEE","NOS",false,18.0,3.0,"Approved",
"Material","PM0588","Plumbing Material","4"" RUBBER RING","NOS",false,18.0,7.0,"Approved",
"Material","EM0179","Plumbing Material","3"" HANGING CLAMP","Nos",false,18.0,7.0,"Approved",
"Material","PM0017","Plumbing Material","1141 Pvc Jet Spray 18''","NOS",false,0.0,20.0,"Approved",
"Material","PM0430","Plumbing Material","50mm ELBOW","Nos",false,18.0,3.0,"Approved",
"Material","PM0507","Plumbing Material","75mm Door ""Y""","NOS",false,18.0,7.0,"Approved",
"Material","PM0367","Plumbing Material","L Bracket (3""x3"")","Nos",false,18.0,10.0,"Approved",
"Material","PM0320","Plumbing Material","5"" Z PATTI (12 HOLE)","Nos",false,18.0,14.0,"Approved",
"Material","PM0502","Plumbing Material","TANK CONNECTION 2.1/2""","NOS",false,18.0,7.0,"Approved",
"Material","PM0284","Plumbing Material","4 way switch board (1 plug & 2 switch)","Nos",false,18.0,14.0,"Approved",
"Material","PM0269","Plumbing Material","3/4"" cpvc ball valve","Nos",false,18.0,14.0,"Approved",
"Material","PM0435","Plumbing Material","2.1/2"" LONG ELBOW","NOS",false,18.0,3.0,"Approved",
"Material","PM0436","Plumbing Material","3"" U BOLT","NOS",false,18.0,3.0,"Approved",
"Material","PM0437","Plumbing Material","1.1/4"" U BOLT","NOS",false,0.0,3.0,"Approved",
"Material","PM0617","Plumbing Material","4' Z PATTI (28 HOLE)","NOS",false,18.0,7.0,"Approved",
"Material","PM0440","Plumbing Material","3 x 3 F.A.B.T","Nos",false,18.0,5.0,"Approved",
"Material","PM0590","Plumbing Material","TILE INSERT JALI 8"" X 8""","NOS",false,18.0,14.0,"Approved",
"Material","PM0439","Plumbing Material","3 x 3 M.A.B.T","Nos",false,18.0,5.0,"Approved",
"Material","PM0503","Plumbing Material","2.1/2"" TEE","NOS",false,0.0,7.0,"Approved",
"Material","PM0119","Plumbing Material","8'' Gray Pvc 6kg Pipe","NOS",false,0.0,20.0,"Approved",
"Material","PM0245","Plumbing Material","1"" X 1/2"" Upvc Red Tee","Nos",false,0.0,14.0,"Approved",
"Material","PM0438","Plumbing Material","4 x 3 Bushing","Nos",false,18.0,5.0,"Approved",
"Material","PM0366","Plumbing Material","L Patti 4 Ft.","Nos",false,18.0,10.0,"Approved",
"Material","PM0441","Plumbing Material","3"" BALL VALVE","Nos",false,18.0,5.0,"Approved",
"Material","PM0443","Plumbing Material","40mm Pressure Realase Valve","Nos",false,18.0,7.0,"Approved",
"Material","PM0368","Plumbing Material","NUT","KGS",false,18.0,14.0,"Approved",
"Material","PM0449","Plumbing Material","3/4"" x 1/2"" Bushing","Nos",false,0.0,14.0,"Approved",
"Material","PM0452","Plumbing Material","1.1/4"" M.A.B.T","Nos",false,0.0,7.0,"Approved",
"Material","PM0085","Plumbing Material","Upvc Elbow 45 2""","NOS",false,18.0,14.0,"Approved",
"Material","PM0504","Plumbing Material","2.1/2"" UNION","NOS",false,18.0,14.0,"Approved",
"Material","PM0153","Plumbing Material","50mm Pvc 45 Bend","NOS",false,18.0,20.0,"Approved",
"Material","PM0453","Plumbing Material","4"" x 2"" Reducer","Nos",false,0.0,14.0,"Approved",
"Material","PM0462","Plumbing Material","200 mm sewer  (SN 8, Orange Pipe)","Nos",false,18.0,14.0,"Approved",
"Material","PM0458","Plumbing Material","200mm Coupler","Nos",false,18.0,14.0,"Approved",
"Material","PM0456","Plumbing Material","300 mm PVC Pipe (Heavy Duty)","Nos",false,18.0,14.0,"Approved",
"Material","PM0457","Plumbing Material","300mm Coupler","Nos",false,18.0,14.0,"Approved",
"Material","PM0459","Plumbing Material","6"" Gully Trap","Nos",false,18.0,14.0,"Approved",
"Material","PM0348","Plumbing Material","Pvc Floor Trap Jali Brown 6x6","Nos",false,18.0,14.0,"Approved",
"Material","PM0079","Plumbing Material","SBR Chemical 50ltr","BKT",false,18.0,14.0,"Approved",
"Material","PM0268","Plumbing Material","3/4"" X 3/4"" UPVC BUSHING","NOS",false,18.0,14.0,"Approved",
"Material","PM0016","Plumbing Material","1.1/4"" Bracket G Rubber Clamp","NOS",false,0.0,14.0,"Approved",
"Material","PM0509","Plumbing Material","3"" 36 Hole Z Patti","Nos",false,0.0,5.0,"Approved",
"Material","PM0510","Plumbing Material","75mm X 25mm Bushing","Nos",false,18.0,14.0,"Approved",
"Material","PM0265","Plumbing Material","6"" ORANGE PIPE COUPLER","NOS",false,0.0,14.0,"Approved",
"Material","PM0260","Plumbing Material","150mm Rubber Coated canvas Pipe (Heavy)","MTR",false,0.0,14.0,"Approved",
"Material","PM0616","Plumbing Material","3"" UPVC MABT","NOS",false,18.0,14.0,"Approved",
"Material","PM0015","Plumbing Material","1.1/2"" GI  Khila","packet",false,0.0,14.0,"Approved",
"Material","PM0587","Plumbing Material","2.1/2"" BRASS M.T","NOS",false,18.0,14.0,"Approved",
"Material","PM0466","Plumbing Material","110mm x 90mm reducer grey","Nos",false,18.0,14.0,"Approved",
"Material","PM0214","Plumbing Material","AGRI 50MM COUPLER - 10KG","NOS",false,0.0,14.0,"Approved",
"Material","PM0118","Plumbing Material","6'' Gray Pvc 6kg Pipe","NOS",false,0.0,14.0,"Approved",
"Material","PM0357","Plumbing Material","4""X3"" REDUCER","NOS",false,18.0,14.0,"Approved",
"Material","PM0294","Plumbing Material","4"" elbow 45","Nos",false,18.0,14.0,"Approved",
"Material","PM0390","Plumbing Material","1"" Upvc MABT (Brass)","Nos",false,18.0,14.0,"Approved",
"Material","PM0299","Plumbing Material","1.1/4"" Brass M.A.B.T","Nos",false,18.0,14.0,"Approved",
"Material","PM0475","Plumbing Material","1/2"" Brass M.A.B.T","Nos",false,18.0,14.0,"Approved",
"Material","PM0121","Plumbing Material","15mm Air Release Valve","NOS",false,18.0,14.0,"Approved",
"Material","PM0577","Plumbing Material","2"" TANK NIPPLE","NOS",false,18.0,14.0,"Approved",
"Material","PM0276","Plumbing Material","50mm grey elbow","Nos",false,0.0,14.0,"Approved",
"Material","PM0521","Plumbing Material","2.1/2"" X 2"" RED TEE","NOS",false,18.0,14.0,"Approved",
"Material","PM0014","Plumbing Material","10mm Wiser","NOS",false,0.0,14.0,"Approved",
"Material","PM0523","Plumbing Material","3/4 X 5"" GI NIPPLE","NOS",false,18.0,14.0,"Approved",
"Material","PM0512","Plumbing Material","6"" Door Tee","Nos",false,18.0,14.0,"Approved",
"Material","PM0213","Plumbing Material","SELFIT 50MM BEND 45""","NOS",false,0.0,14.0,"Approved",
"Material","PM0522","Plumbing Material","1"" X 3/4"" RED BUSHING","NOS",false,18.0,14.0,"Approved",
"Material","PM0446","Plumbing Material","1.1/4"" Elbow","Nos",false,18.0,14.0,"Approved",
"Material","PM0129","Plumbing Material","1/2"" Cpvc Long Bush","NOS",false,18.0,14.0,"Approved",
"Material","PM0444","Plumbing Material","15mm Brass F.A.B.T","Nos",false,18.0,14.0,"Approved",
"Material","PM0083","Plumbing Material","Upvc Coupling 2""","NOS",false,18.0,14.0,"Approved",
"Material","PM0524","Plumbing Material","8"" coupling","NOS",false,18.0,14.0,"Approved",
"Material","PM0332","Plumbing Material","1"" Upvc Step Over Bend","Nos",false,18.0,14.0,"Approved",
"Material","PM0117","Plumbing Material","Water Tanker 5000 Ltr","NOS",false,0.0,14.0,"Approved",
"Material","PM0045","Plumbing Material","1.1/4"" Endcap","NOS",false,18.0,14.0,"Approved",
"Material","PM0472","Plumbing Material","1/2"" Pipe","NOS",false,18.0,14.0,"Approved",
"Material","PM0461","Plumbing Material","160 mm sewer Pipe (SN 8, Orange Pipe)","Nos",false,18.0,14.0,"Approved",
"Material","PM0384","Plumbing Material","2"" U CLAMP","NOS",false,18.0,5.0,"Approved",
"Material","PM0198","Plumbing Material","SWR 110MM SINGLE ""Y""","NOS",false,18.0,14.0,"Approved",
"Material","PM0427","Plumbing Material","1.1/4"" PIPE","NOS",false,18.0,14.0,"Approved",
"Material","PM0141","Plumbing Material","1/2"" Upvc 45 Bend","NOS",false,18.0,14.0,"Approved",
"Material","PM0460","Plumbing Material","160MM COUPLER","Nos",false,18.0,14.0,"Approved",
"Material","PM0223","Plumbing Material","2"" Upvc Coupler","Nos",false,18.0,14.0,"Approved",
"Material","PM0526","Plumbing Material","4"" Butterfly Valve","Nos",false,18.0,14.0,"Approved",
"Material","PM0529","Plumbing Material","4"" Flange","Nos",false,18.0,14.0,"Approved",
"Material","PM0528","Plumbing Material","4"" long band","Nos",false,18.0,14.0,"Approved",
"Material","PM0527","Plumbing Material","4"" N R V","Nos",false,18.0,14.0,"Approved",
"Material","PM0046","Plumbing Material","1.1/4"" Pvc Elbow 45","NOS",false,18.0,14.0,"Approved",
"Material","PM0241","Plumbing Material","1/2"" Upvc Endcap","Nos",false,18.0,14.0,"Approved",
"Material","PM0533","Plumbing Material","2"" Nut Bolt","Nos",false,18.0,5.0,"Approved",
"Material","PM0534","Plumbing Material","3"" Gasket","Nos",false,18.0,14.0,"Approved",
"Material","PM0535","Plumbing Material","3"" upvc flange","Nos",false,18.0,14.0,"Approved",
"Material","PM0530","Plumbing Material","4""  3"" socket","Nos",false,18.0,14.0,"Approved",
"Material","PM0531","Plumbing Material","4"" Gasket","Nos",false,18.0,14.0,"Approved",
"Material","PM0532","Plumbing Material","4"" Nut Bolt","Nos",false,18.0,5.0,"Approved",
"Material","PM0254","Plumbing Material","5 HP Openwell Pump","Nos",false,0.0,14.0,"Approved",
"Material","PM0469","Plumbing Material","1"" X 1/2"" BRASS TEE","NOS",false,18.0,14.0,"Approved",
"Material","PM0562","Plumbing Material","1/2"" X 3"" N.B.V","NOS",false,18.0,14.0,"Approved",
"Material","PM0224","Plumbing Material","2"" Upvc Long Bend","Nos",false,18.0,14.0,"Approved",
"Material","PM0539","Plumbing Material","3"" long band","Nos",false,18.0,14.0,"Approved",
"Material","PM0537","Plumbing Material","3"" MS pipe","FT",false,18.0,14.0,"Approved",
"Material","PM0536","Plumbing Material","3"" Nut Bolt","Nos",false,18.0,5.0,"Approved",
"Material","PM0540","Plumbing Material","3"" Reducer","Nos",false,18.0,5.0,"Approved",
"Material","PM0105","Plumbing Material","U Bolt 2.1/2"" (Coated)","NOS",false,18.0,5.0,"Approved",
"Material","PM0480","Plumbing Material","1"" X 1/2"" Reducer","Nos",false,18.0,14.0,"Approved",
"Material","PM0271","Plumbing Material","1.1/4"" U-clamp","Nos",false,18.0,14.0,"Approved",
"Material","PM0563","Plumbing Material","1/2"" X 3"" SS NUT BOLT","NOS",false,18.0,5.0,"Approved",
"Material","PM0387","Plumbing Material","2"" BALL VALVE","NOS",false,18.0,14.0,"Approved",
"Material","PM0391","Plumbing Material","2"" Upvc MABT (Brass)","Nos",false,18.0,14.0,"Approved",
"Material","PM0541","Plumbing Material","1"" CPVC F.T.","NOS",false,0.0,14.0,"Approved",
"Material","PM0542","Plumbing Material","3"" Wiser","Nos",false,0.0,5.0,"Approved",
"Material","PM0448","Plumbing Material","1.1/4"" Union","Nos",false,18.0,14.0,"Approved",
"Material","PM0064","Plumbing Material","2'' Upvc Tee","NOS",false,18.0,14.0,"Approved",
"Material","PM0543","Plumbing Material","4"" Hose Pipe (Heavy)","MTR",false,0.0,14.0,"Approved",
"Material","PM0545","Plumbing Material","Brass Connecter 1/2"" X 1/4""","Nos",false,0.0,14.0,"Approved",
"Material","PM0478","Plumbing Material","1"" X 3/4"" Reducer","Nos",false,18.0,14.0,"Approved",
"Material","PM0047","Plumbing Material","1.1/4"" Upvc 45 Bend","NOS",false,18.0,14.0,"Approved",
"Material","PM0546","Plumbing Material","Pressure gauge (2.1/2"" Dia) 1/4""","Nos",false,0.0,14.0,"Approved",
"Material","PM0406","Plumbing Material","2"" Baloon Clamp","Nos",false,18.0,5.0,"Approved",
"Material","PM0065","Plumbing Material","2'' Upvc Union","NOS",false,18.0,14.0,"Approved",
"Material","PM0544","Plumbing Material","Brass NRV  2"" (Vertical)","Nos",false,18.0,14.0,"Approved",
"Material","PM0369","Plumbing Material","Washer","Kg",false,18.0,5.0,"Approved",
